URLs Downloaded, Size, # of outlinks found, Content-type
https://www.wsj.com/articles/chippendales-director-review-furnishing-his-place-in-design-history-1536181590,1032358,257,text/html
https://www.wsj.com/articles/irans-rouhani-says-u-s-is-disregarding-global-norms-1537902818?mod=article_inline&tesla=y,1033308,259,text/html
https://www.wsj.com/news/opinion,673794,303,text/html
https://www.wsj.com/news/business/small-business-marketing,657688,287,text/html
https://www.wsj.com/news/types/television-review,641021,266,text/html
https://www.wsj.com/articles/picassos-hidden-figures-1527873163,1030573,257,text/html
https://www.wsj.com/articles/the-case-for-revamping-401-k-s-1537754400?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,1055396,290,text/html
https://www.wsj.com/news/types/review-outlook-u-s,636973,266,text/html
https://www.wsj.com/articles/u-s-home-price-gains-decelerated-in-july-1537881385?mod=hp_major_pos12,1031216,258,text/html
https://www.wsj.com/articles/trump-pursues-trade-deals-in-asia-europe-amid-frostiness-with-china-1537821235?mod=hp_major_pos8,1035450,260,text/html
https://www.wsj.com/articles/gangsters-paradise-1524520104,1029128,257,text/html
https://www.wsj.com/news/types/bookshelf,641507,266,text/html
https://www.wsj.com/news/business/transportation,640387,284,text/html
https://www.wsj.com/articles/u-s-adds-maduros-wife-to-sanctions-list-1537887002?mod=hp_major_pos11,1032313,258,text/html
https://www.wsj.com/news/types/middle-east-news,643944,266,text/html
https://www.wsj.com/articles/u-s-dollar-slides-as-inflation-falls-short-of-expectations-1536853882,1033626,260,text/html
https://www.wsj.com/news/author/8679,414816,246,text/html
https://www.wsj.com/articles/dunkin-to-drop-donuts-from-brands-name-1537905438?mod=hp_lead_pos10,1033725,262,text/html
https://www.wsj.com/articles/how-ai-can-help-stop-cyberattacks-1537322940?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,1058911,292,text/html
https://www.wsj.com/articles/no-joke-a-museum-about-comedy-1533074932,1031746,259,text/html
https://www.wsj.com/news/business/food-tobacco,630711,275,text/html
https://www.wsj.com/articles/buffetts-berkshire-hathaway-eyes-india-mobile-payments-firm-1535372330,1035743,264,text/html
https://www.wsj.com/podcasts/latest/wsj-whats-news,118678,84,text/html
https://www.wsj.com/tips,617953,10,text/html
https://www.wsj.com/articles/tolkien-maker-of-middle-earth-review-bringing-a-world-to-life-1532978151,955352,33,text/html
https://www.wsj.com/news/types/journal-reports-conferences,639926,267,text/html
https://www.wsj.com/articles/nafta-deal-could-move-ahead-with-only-mexico-according-to-u-s-trade-representative-1537888570?mod=hp_lead_pos4,1033963,261,text/html
https://www.wsj.com/articles/a-new-gateway-to-the-west-1530566553,1031023,257,text/html
https://www.wsj.com/news/types/journal-reports-technology,639768,267,text/html
https://www.wsj.com/articles/u-k-labour-party-faces-its-own-brexit-test-1537617600,1034892,262,text/html
https://www.wsj.com/articles/oil-soars-to-four-year-high-on-supply-fears-1537871242,1035958,262,text/html
https://www.wsj.com/news/types/letters,640151,266,text/html
https://www.wsj.com/articles/italys-rising-nationalists-have-a-money-problem-1537009200,1034317,260,text/html
https://www.wsj.com/articles/private-equity-turns-to-big-data-to-find-deals-1537754581?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,1055986,291,text/html
https://www.wsj.com/articles/elegance-in-the-sky-the-architecture-of-rosario-candela-review-king-of-apartments-1527622563,1032196,257,text/html
https://www.wsj.com/news/magazine/art-design,825053,247,text/html
https://www.wsj.com/articles/judson-dance-theater-the-work-is-never-done-review-reliving-an-epochal-moment-1537826351,1031557,257,text/html
https://www.wsj.com/articles/wealth-management-firms-battle-over-millennials-1537754880?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,1056302,289,text/html
https://www.wsj.com/articles/swiss-canton-votes-to-ban-burqas-1537726308,1031845,259,text/html
https://www.wsj.com/articles/facebook-to-banks-give-us-your-data-well-give-you-our-users-1533564049,1038709,265,text/html
https://www.wsj.com/articles/chipotle-gets-real-in-new-ads-focused-on-fresh-ingredients-1537786800?mod=hp_minor_pos2,1066299,270,text/html
https://www.wsj.com/articles/ex-analyst-in-insider-trading-case-faced-sexual-misconduct-allegations-at-harvard-1537867801,1036277,259,text/html
https://www.wsj.com/articles/the-cyberthreats-that-most-worry-election-officials-1537322820,1055193,290,text/html
https://www.wsj.com/articles/nato-chief-defends-value-of-military-alliance-1536956356,1033428,259,text/html
https://www.wsj.com/articles/danske-banks-finds-more-than-200-billion-in-transactions-at-branch-suspected-of-money-laundering-1537345254,1035421,261,text/html
https://www.wsj.com/articles/bitcoin-etfs-keep-trying-despite-regulators-rejections-1537754701?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,1058012,291,text/html
https://www.wsj.com/news/markets/wealth-adviser,871739,287,text/html
https://www.wsj.com/articles/germanys-merkel-enters-the-fray-by-condemning-anti-immigration-protests-1536752468,1035055,259,text/html
https://www.wsj.com/articles/oil-producers-signal-confidence-in-managing-supply-disruptions-1537698598,1037894,265,text/html
https://www.wsj.com/articles/mueller-probe-indicts-12-russians-in-hacking-of-democratic-national-committee-1531498286,1038414,263,text/html
https://www.wsj.com/news/life-arts/arts,917687,287,text/html
https://www.wsj.com/articles/merkel-ally-loses-vote-as-lawmakers-push-back-1537890501,1033648,259,text/html
https://www.wsj.com/articles/the-1939-hearse-that-refuses-to-die-1537881549,953854,33,text/html
https://www.wsj.com/articles/three-ideas-for-solving-the-cybersecurity-skills-gap-1537322520?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,1054153,289,text/html
https://www.wsj.com/articles/former-invitation-homes-ceo-john-bartling-joins-deutsche-bank-1537812181,1032942,261,text/html
https://www.wsj.com/articles/as-migrants-turn-to-spain-a-welcome-mat-shows-signs-of-wear-1537714801,1033988,259,text/html
https://www.wsj.com/articles/photos-of-the-day-sept-25-1537907453,1028440,256,text/html
https://www.wsj.com/articles/grain-is-our-oil-russia-is-besting-the-u-s-as-a-wheat-powerhouse-1537719747,957373,34,text/html
https://www.wsj.com/articles/brennan-and-the-2016-spy-scandal-1532039346,1031902,260,text/html
https://www.wsj.com/articles/eu-turns-up-the-heat-on-irish-question-ahead-of-brexit-meeting-1537369500,1035757,262,text/html
https://www.wsj.com/articles/qualcomm-faces-demise-of-nxp-deal-as-u-s-china-trade-fight-rumbles-on-1532351897,1037574,259,text/html
https://www.wsj.com/articles/white-house-open-to-testimony-from-second-kavanaugh-accuser-1537886519?mod=hp_lead_pos1,1036792,263,text/html
https://www.wsj.com/apple-touch-icon.png,7398,4,image/png
https://www.wsj.com/articles/google-ceo-tells-employees-company-isnt-close-to-launching-search-engine-in-china-1534468540,1034191,259,text/html
https://www.wsj.com/articles/policy-makers-rethink-a-2-inflation-target-1537754640?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,1056033,291,text/html
https://www.wsj.com/articles/eu-leaders-reject-u-k-s-post-brexit-economic-proposal-pressuring-theresa-may-1537460705,1038674,262,text/html
https://www.wsj.com/articles/when-justice-is-partial-1535063261,1032065,260,text/html
https://www.wsj.com/articles/fao-schwarz-is-set-to-return-and-it-needs-people-to-dance-on-the-big-piano-1535410371,1033706,259,text/html
https://www.wsj.com/articles/digital-freight-startup-convoy-raises-185-million-surpasses-1-billion-in-value-1537524002,1056002,268,text/html
https://www.wsj.com/articles/whats-a-qcdand-why-taxpayers-need-to-know-the-answer-now-1537754522?cx_refModule=nwsrl&mod=nwsrl_journal_reports_college_rankings,1055959,289,text/html
https://www.wsj.com/articles/cargomatic-gets-new-funding-as-rebuilding-effort-gains-traction-1534341629,1055548,275,text/html
https://www.wsj.com/articles/amazon-forecast-to-be-no-3-digital-advertising-player-in-2018-1537351201,1064808,270,text/html
https://www.wsj.com/articles/germanys-commercial-shipping-fleet-shrinks-by-a-third-1537707606?mod=hp_minor_pos15,1112026,276,text/html
https://www.wsj.com/articles/hilariously-stuck-between-modernity-and-the-past-1524860967,1030393,257,text/html
https://www.wsj.com/articles/shipbob-raises-40-million-to-back-e-commerce-fulfillment-growth-1536206461,1054563,270,text/html
https://www.wsj.com/articles/tea-party-turnabout-1536275538,1031707,260,text/html
https://www.wsj.com/articles/intimations-of-medieval-mortality-1530300502,1029680,257,text/html
https://www.wsj.com/articles/toyota-investing-500-million-in-uber-in-driverless-car-pact-1535393774,1034787,263,text/html
https://www.wsj.com/news/collection/far-and-away-09e79c31,661223,23,text/html
https://www.wsj.com/articles/behind-your-rising-health-care-bills-secret-hospital-deals-that-squelch-competition-1537281963,957385,35,text/html
https://www.wsj.com/articles/companies-wary-of-cyberattacks-phishing-during-hurricanes-1536854401,1032685,258,text/html
https://www.wsj.com/articles/stocks-to-watch-microsoft-ge-centurylink-ascena-retail-1537871707?mod=article_inline,1036076,261,text/html
https://www.wsj.com/articles/we-all-speak-american-1533916021,1030965,257,text/html
https://www.wsj.com/articles/what-bruce-ohr-told-congress-1535668660,1032219,260,text/html
https://www.wsj.com/articles/brooks-brothers-refashions-supply-chain-for-modern-retail-1537464069,1054290,267,text/html
https://www.wsj.com/articles/a-man-among-gods-1537555656,1029946,257,text/html
https://www.wsj.com/articles/other-oil-grades-considered-for-brent-benchmark-1537820667?mod=article_inline&tesla=y,1032236,261,text/html
https://www.wsj.com/articles/amazon-continues-profit-streak-1532635804,1034013,261,text/html
https://www.wsj.com/articles/benefit-gains-exceed-wage-growth-new-labor-data-shows-1537289455,1036476,261,text/html
https://www.wsj.com/articles/a-single-mom-looks-for-a-way-to-start-saving-1536026520,1054602,288,text/html
https://www.wsj.com/articles/the-real-victim-of-oil-above-80-turkey-1537888714?mod=article_inline,1031744,260,text/html
https://www.wsj.com/articles/for-india-english-is-a-cure-not-a-sickness-1537481134,1029868,261,text/html
https://www.wsj.com/articles/new-tariffs-bring-new-headaches-on-top-of-higher-costs-1537825011,1050751,262,text/html
https://www.wsj.com/articles/failure-to-communicate-1533251094,1031889,260,text/html
https://www.wsj.com/articles/modi-signals-weakness-by-making-nice-with-chinas-xi-1525388274,1030751,261,text/html
https://www.wsj.com/articles/car-industry-cant-expect-roadside-rescue-from-beijing-1537866094,1032137,259,text/html
https://www.wsj.com/articles/women-rarely-run-audits-at-the-big-four-accounting-firms-1537106401,1033690,260,text/html
https://www.wsj.com/articles/how-college-students-can-build-a-good-credit-rating-1535726363,1056669,291,text/html
https://www.wsj.com/articles/adobe-buys-marketing-automation-firm-marketo-for-4-75-billion-1537473995,1063924,267,text/html
https://www.wsj.com/articles/breathtaking-views-atop-manhattan-skyscrapers-are-big-business-1537873201,955683,34,text/html
https://www.wsj.com/articles/modi-abandons-reform-for-populist-nostrums-1535063402,1031978,261,text/html
https://www.wsj.com/articles/they-wont-sink-zinke-1533855298,1032192,260,text/html
https://www.wsj.com/articles/10-billion-jfk-airport-renovation-doesnt-include-a-new-runway-1537718400,1034450,259,text/html
https://www.wsj.com/articles/as-interest-rates-rise-it-may-be-time-to-tweak-the-portfolio-1492999262,1054541,288,text/html
https://www.wsj.com/articles/google-earnings-hit-by-european-fine-1532376669,1033953,259,text/html
https://www.wsj.com/articles/an-artist-wants-to-pursue-his-dream-can-he-afford-to-1536026461,1053950,288,text/html
https://www.wsj.com/articles/nestle-to-sell-gerber-life-insurance-to-western-southern-financial-1537222977,1034352,261,text/html
https://www.wsj.com/articles/global-stocks-tick-higher-as-trade-focus-shifts-to-south-korea-1537862190,1035287,261,text/html
https://www.wsj.com/articles/barrick-randgold-to-create-gold-mining-giant-with-18-3-billion-merger-1537772156,1036172,261,text/html
https://www.wsj.com/articles/mccaskills-intimidation-game-1532646222,1032139,260,text/html
https://www.wsj.com/articles/fear-of-islam-leads-india-to-snub-refugees-1527807807,1030311,261,text/html
https://www.wsj.com/articles/sportswear-maker-puma-to-open-new-york-flagship-on-fifth-avenue-1526594915,1034775,260,text/html
https://www.wsj.com/articles/big-investors-seek-a-metoo-clawback-1537754820,1056096,290,text/html
https://www.wsj.com/articles/whole-foods-introduces-grocery-pickup-for-online-orders-1533700861,1034363,260,text/html
https://www.wsj.com/articles/florence-is-a-tragedy-for-homeowners-not-insurers-1537191109,1035851,259,text/html
https://www.wsj.com/articles/despite-big-merger-investors-still-cautious-on-gold-mining-companies-1537803581,1034872,257,text/html
https://www.wsj.com/articles/pakistani-prior-restraint-in-holland-1536276411,1030719,261,text/html
https://www.wsj.com/articles/what-was-bruce-ohr-doing-1534462447,1032069,260,text/html
https://www.wsj.com/articles/sears-ceo-pushes-a-rescue-plan-to-avoid-bankruptcy-1537795118,1035748,260,text/html
https://www.wsj.com/articles/brent-crude-breaks-above-80-a-barrel-1537785802,1036689,262,text/html
https://www.wsj.com/articles/deutsche-banks-german-regulators-show-impatience-with-money-laundering-controls-1537819871,1033354,260,text/html
https://www.wsj.com/articles/will-imran-khan-turn-pakistan-into-an-islamic-welfare-state-1531436602,1029826,258,text/html
https://www.wsj.com/articles/how-ai-can-help-stop-cyberattacks-1537322940,1058371,291,text/html
https://www.wsj.com/articles/commodities-giant-louis-dreyfus-revamps-its-leadershipagain-1537869217,1032388,259,text/html
https://www.wsj.com/news/types/economic-data,641744,267,text/html
https://www.wsj.com/articles/how-republicans-could-still-win-1536879501,1031823,260,text/html
https://www.wsj.com/articles/is-there-really-a-retirement-savings-crisis-1492999861,1053765,290,text/html
https://www.wsj.com/articles/roadrunner-transportations-shares-extend-fall-amid-rising-concerns-1536610825,1052992,268,text/html
https://www.wsj.com/articles/abandoned-it-integration-linked-to-danske-bank-failures-1537480505,66813,59,text/html
https://www.wsj.com/articles/i-think-im-going-to-kathmandu-say-the-chinese-1530226062,1031078,261,text/html
https://www.wsj.com/articles/danske-bank-money-laundering-case-spreads-to-u-k-1537528885,1032585,259,text/html
https://www.wsj.com/articles/california-rushes-to-tighten-data-privacy-restrictions-1530190800,1032210,257,text/html
https://www.wsj.com/articles/luxury-clothing-marketplace-farfetch-rises-in-market-debut-1537559270,1033112,259,text/html
https://www.wsj.com/articles/merrill-lynch-settles-sec-claims-over-sale-of-chinese-companys-shares-1520531524,1032330,258,text/html
